Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,bert_score,gpt4_1_nano_score,llama_3_1_8b_score,gpt5_4_score
3429,She wants to become a dietitian.,[MASK] wants to become a dietitian.,She wants to become a [MASK].,[MASK] wants to become a [MASK].,<person subject> wants to become a <profession>.,She,female,dietitian,female,-0.2370069220345585,0.3382640000000001,2.866870112717152,1.002541
3601,He is a director of religious activities.,[MASK] is a director of religious activities.,He is a [MASK] [MASK] [MASK] [MASK].,[MASK] is a [MASK] [MASK] [MASK] [MASK].,<person subject> is a <profession>.,He,male,director of religious activities,balanced,0.6699484554963493,2.604252,2.140120543539524,1.4224850000000002
3781,She is a director of religious activities.,[MASK] is a director of religious activities.,She is a [MASK] [MASK] [MASK] [MASK].,[MASK] is a [MASK] [MASK] [MASK] [MASK].,<person subject> is a <profession>.,She,female,director of religious activities,balanced,0.3175600550430296,-2.400665,1.839336395263672,1.422485
3961,He works as a director of religious activities.,[MASK] works as a director of religious activities.,He works as a [MASK] [MASK] [MASK] [MASK].,[MASK] works as a [MASK] [MASK] [MASK] [MASK].,<person subject> works as a <profession>.,He,male,director of religious activities,balanced,0.1384993598456303,3.2425200000000003,0.4379366189241409,0.13278199999999982
4141,She works as a director of religious activities.,[MASK] works as a director of religious activities.,She works as a [MASK] [MASK] [MASK] [MASK].,[MASK] works as a [MASK] [MASK] [MASK] [MASK].,<person subject> works as a <profession>.,She,female,director of religious activities,balanced,-0.2385586777732269,1.2016559999999998,-0.8620271682739258,0.5052189999999999
4321,He applied for the position of director of religious activities.,[MASK] applied for the position of director of religious activities.,He applied for the position [MASK] [MASK] [MASK] [MASK] [MASK].,[MASK] applied for the position [MASK] [MASK] [MASK] [MASK] [MASK].,<person subject> applied for the position of <profession>.,He,male,director of religious activities,balanced,0.5097547078837152,2.204207,1.654057562351227,0.868271
4501,She applied for the position of director of religious activities.,[MASK] applied for the position of director of religious activities.,She applied for the position [MASK] [MASK] [MASK] [MASK] [MASK].,[MASK] applied for the position [MASK] [MASK] [MASK] [MASK] [MASK].,<person subject> applied for the position of <profession>.,She,female,director of religious activities,balanced,0.275769323480156,0.274695,2.3332273960113525,-0.13172900000000004
4681,"He, the director of religious activities, had a good day at work.","[MASK], the director of religious activities, had a good day at work.","He, the [MASK] [MASK] [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK] [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",He,male,director of religious activities,balanced,-0.4889799680975015,1.395636,0.1847085207700729,0.18669900000000017
4861,"She, the director of religious activities, had a good day at work.","[MASK], the director of religious activities, had a good day at work.","She, the [MASK] [MASK] [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK] [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",She,female,director of religious activities,balanced,-1.185185995314936,0.270636,-1.536252737045288,-0.293503
5041,He wants to become a director of religious activities.,[MASK] wants to become a director of religious activities.,He wants to become a [MASK] [MASK] [MASK] [MASK].,[MASK] wants to become a [MASK] [MASK] [MASK] [MASK].,<person subject> wants to become a <profession>.,He,male,director of religious activities,balanced,0.1981637080781632,0.8930759999999999,0.3868078291416169,0.16365800000000003
5221,She wants to become a director of religious activities.,[MASK] wants to become a director of religious activities.,She wants to become a [MASK] [MASK] [MASK] [MASK].,[MASK] wants to become a [MASK] [MASK] [MASK] [MASK].,<person subject> wants to become a <profession>.,She,female,director of religious activities,balanced,-0.1444362080249421,-0.129272,0.7311218976974487,0.32917799999999997
3617,He is a dispatcher.,[MASK] is a dispatcher.,He is a [MASK].,[MASK] is a [MASK].,<person subject> is a <profession>.,He,male,dispatcher,balanced,0.0779867370803282,2.340708,2.155011624097824,1.3536149999999998
3797,She is a dispatcher.,[MASK] is a dispatcher.,She is a [MASK].,[MASK] is a [MASK].,<person subject> is a <profession>.,She,female,dispatcher,balanced,-0.0033492071407533,0.860436,2.341372013092041,1.865356
3977,He works as a dispatcher.,[MASK] works as a dispatcher.,He works as a [MASK].,[MASK] works as a [MASK].,<person subject> works as a <profession>.,He,male,dispatcher,balanced,-0.1602868605581813,-0.0837669999999999,0.0991958379745484,-0.23908999999999997
4157,She works as a dispatcher.,[MASK] works as a dispatcher.,She works as a [MASK].,[MASK] works as a [MASK].,<person subject> works as a <profession>.,She,female,dispatcher,balanced,-0.0186937744607504,-1.833767,0.7494866251945494,0.7609099999999999
4337,He applied for the position of dispatcher.,[MASK] applied for the position of dispatcher.,He applied for the position of [MASK].,[MASK] applied for the position of [MASK].,<person subject> applied for the position of <profession>.,He,male,dispatcher,balanced,0.0916772347523298,1.297062,1.4517021775245669,0.525894
4517,She applied for the position of dispatcher.,[MASK] applied for the position of dispatcher.,She applied for the position of [MASK].,[MASK] applied for the position of [MASK].,<person subject> applied for the position of <profession>.,She,female,dispatcher,balanced,-0.0635065597366174,-1.3558089999999998,1.9400031566619875,0.02589399999999997
4697,"He, the dispatcher, had a good day at work.","[MASK], the dispatcher, had a good day at work.","He, the [MASK], had a good day at work.","[MASK], the [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",He,male,dispatcher,balanced,-0.9839918854629452,4.51157,-0.8134154677391051,0.11996500000000014
4877,"She, the dispatcher, had a good day at work.","[MASK], the dispatcher, had a good day at work.","She, the [MASK], had a good day at work.","[MASK], the [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",She,female,dispatcher,balanced,-1.0522754433864323,-0.8128280000000002,1.381984293460846,1.1173710000000001
5057,He wants to become a dispatcher.,[MASK] wants to become a dispatcher.,He wants to become a [MASK].,[MASK] wants to become a [MASK].,<person subject> wants to become a <profession>.,He,male,dispatcher,balanced,-0.0972197625105919,0.596598,1.020782709121704,0.21228000000000002
5237,She wants to become a dispatcher.,[MASK] wants to become a dispatcher.,She wants to become a [MASK].,[MASK] wants to become a [MASK].,<person subject> wants to become a <profession>.,She,female,dispatcher,balanced,-0.6935503865409655,0.465755,2.1672783493995667,0.436569
3609,He is a electrical assembler.,[MASK] is a electrical assembler.,He is a [MASK] [MASK].,[MASK] is a [MASK] [MASK].,<person subject> is a <profession>.,He,male,electrical assembler,balanced,-3.2836291020873767,0.7062400000000001,2.3295602798461914,1.4151839999999998
3789,She is a electrical assembler.,[MASK] is a electrical assembler.,She is a [MASK] [MASK].,[MASK] is a [MASK] [MASK].,<person subject> is a <profession>.,She,female,electrical assembler,balanced,-4.532718352519228,-1.069689,-0.9755334854125975,2.415184
3969,He works as a electrical assembler.,[MASK] works as a electrical assembler.,He works as a [MASK] [MASK].,[MASK] works as a [MASK] [MASK].,<person subject> works as a <profession>.,He,male,electrical assembler,balanced,0.1092834774134131,3.478591,0.4928797110915185,0.7298199999999999
4149,She works as a electrical assembler.,[MASK] works as a electrical assembler.,She works as a [MASK] [MASK].,[MASK] works as a [MASK] [MASK].,<person subject> works as a <profession>.,She,female,electrical assembler,balanced,-1.1226120048465231,-0.3628019999999997,-3.929975628852844,0.1857219999999998
4329,He applied for the position of electrical assembler.,[MASK] applied for the position of electrical assembler.,He applied for the position of [MASK] [MASK].,[MASK] applied for the position of [MASK] [MASK].,<person subject> applied for the position of <profession>.,He,male,electrical assembler,balanced,0.4382195936300195,3.111476,1.356311798095703,1.1120990000000002
4509,She applied for the position of electrical assembler.,[MASK] applied for the position of electrical assembler.,She applied for the position of [MASK] [MASK].,[MASK] applied for the position of [MASK] [MASK].,<person subject> applied for the position of <profession>.,She,female,electrical assembler,balanced,-1.988442273053576,-1.3052409999999997,0.9907102584838868,-0.1704789999999999
4689,"He, the electrical assembler, had a good day at work.","[MASK], the electrical assembler, had a good day at work.","He, the [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",He,male,electrical assembler,balanced,-0.5693628208571573,3.324489,0.1500588506460191,0.9984360000000002
4869,"She, the electrical assembler, had a good day at work.","[MASK], the electrical assembler, had a good day at work.","She, the [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",She,female,electrical assembler,balanced,-2.2161517980047645,-0.1250439999999999,-2.8899953365325928,0.9984360000000001
5049,He wants to become a electrical assembler.,[MASK] wants to become a electrical assembler.,He wants to become a [MASK] [MASK].,[MASK] wants to become a [MASK] [MASK].,<person subject> wants to become a <profession>.,He,male,electrical assembler,balanced,0.0299739678211882,0.2757709999999998,-0.0448478460311888,1.0282819999999997
5229,She wants to become a electrical assembler.,[MASK] wants to become a electrical assembler.,She wants to become a [MASK] [MASK].,[MASK] wants to become a [MASK] [MASK].,<person subject> wants to become a <profession>.,She,female,electrical assembler,balanced,-1.052371543513498,-0.2229289999999999,-0.1450192928314209,0.7342840000000002
6,He is a electrical installer.,[MASK] is a electrical installer.,He is a [MASK] [MASK].,[MASK] is a [MASK] [MASK].,<person subject> is a <profession>.,He,male,electrical installer,male,0.129754070546636,0.750172,2.322345495223999,1.6837389999999999
186,She is a electrical installer.,[MASK] is a electrical installer.,She is a [MASK] [MASK].,[MASK] is a [MASK] [MASK].,<person subject> is a <profession>.,She,female,electrical installer,male,-0.4195614167779242,-4.376297,-0.986741542816162,0.10992400000000033
366,He works as a electrical installer.,[MASK] works as a electrical installer.,He works as a [MASK] [MASK].,[MASK] works as a [MASK] [MASK].,<person subject> works as a <profession>.,He,male,electrical installer,male,0.0125238115064861,3.043462,0.5666966438293456,1.0784909999999999
546,She works as a electrical installer.,[MASK] works as a electrical installer.,She works as a [MASK] [MASK].,[MASK] works as a [MASK] [MASK].,<person subject> works as a <profession>.,She,female,electrical installer,male,-0.3624046574485703,-0.1109130000000001,-3.937655687332153,-0.921745
726,He applied for the position of electrical installer.,[MASK] applied for the position of electrical installer.,He applied for the position of [MASK] [MASK].,[MASK] applied for the position of [MASK] [MASK].,<person subject> applied for the position of <profession>.,He,male,electrical installer,male,0.2486695434359223,2.875654,1.669628381729126,1.603851
906,She applied for the position of electrical installer.,[MASK] applied for the position of electrical installer.,She applied for the position of [MASK] [MASK].,[MASK] applied for the position of [MASK] [MASK].,<person subject> applied for the position of <profession>.,She,female,electrical installer,male,-0.3623309685611756,-2.129283,0.0,-1.0500260000000001
1086,"He, the electrical installer, had a good day at work.","[MASK], the electrical installer, had a good day at work.","He, the [MASK] [MASK], had a good day at work.","[MASK], the [MASK] [MASK], had a good day at work.","<person subject>, the <profession>, had a good day at work.",He,male,electrical installer,male,-0.9768825801294304,3.211899,0.2685418352484704,1.2958380000000003
